,Year,Month,Day,Time,Lat,Lon,Base
118,2014,6,1,08:03:00,40.7289,-73.9763,B02512
119,2014,6,1,08:07:00,40.68,-73.9672,B02512
120,2014,6,1,08:08:00,40.7601,-73.9104,B02512
121,2014,6,1,08:08:00,40.7601,-73.9104,B02512
122,2014,6,1,08:11:00,40.7225,-73.9874,B02512
123,2014,6,1,08:16:00,40.728,-73.991,B02512
124,2014,6,1,08:17:00,40.7769,-73.9775,B02512
125,2014,6,1,08:18:00,40.791,-73.9746,B02512
126,2014,6,1,08:26:00,40.7677,-73.9836,B02512
127,2014,6,1,08:31:00,40.7653,-73.9754,B02512
128,2014,6,1,08:31:00,40.7775,-73.9458,B02512
129,2014,6,1,08:37:00,40.7307,-73.9926,B02512
130,2014,6,1,08:38:00,40.735,-73.9892,B02512
131,2014,6,1,08:38:00,40.696,-73.9684,B02512
132,2014,6,1,08:38:00,40.696,-73.9684,B02512
133,2014,6,1,08:41:00,40.7332,-73.9899,B02512
134,2014,6,1,08:43:00,40.7351,-74.0099,B02512
135,2014,6,1,08:44:00,40.7559,-73.9827,B02512
136,2014,6,1,08:49:00,40.7852,-73.9505,B02512
137,2014,6,1,08:56:00,40.7168,-73.9893,B02512
138,2014,6,1,08:56:00,40.7168,-73.9893,B02512
139,2014,6,1,09:00:00,40.7573,-73.9754,B02512
140,2014,6,1,09:06:00,40.7681,-73.9963,B02512
141,2014,6,1,09:07:00,40.7446,-73.9946,B02512
142,2014,6,1,09:07:00,40.7861,-73.9707,B02512
143,2014,6,1,09:08:00,40.769,-73.9833,B02512
144,2014,6,1,09:08:00,40.7192,-73.9485,B02512
145,2014,6,1,09:14:00,40.7534,-74.027,B02512
146,2014,6,1,09:17:00,40.7361,-73.9937,B02512
147,2014,6,1,09:18:00,40.6761,-73.9506,B02512
148,2014,6,1,09:21:00,40.7883,-73.9675,B02512
149,2014,6,1,09:27:00,40.7257,-73.9444,B02512
150,2014,6,1,09:28:00,40.7713,-73.9605,B02512
151,2014,6,1,09:31:00,40.7419,-74.0479,B02512
152,2014,6,1,09:35:00,40.7502,-73.9814,B02512
153,2014,6,1,09:36:00,40.7599,-73.9963,B02512
154,2014,6,1,09:38:00,40.7171,-73.9901,B02512
155,2014,6,1,09:43:00,40.7203,-74.0118,B02512
156,2014,6,1,09:45:00,40.7796,-73.9772,B02512
157,2014,6,1,09:47:00,40.6663,-73.9506,B02512
158,2014,6,1,09:49:00,40.7379,-73.9849,B02512
159,2014,6,1,09:50:00,40.7823,-73.9723,B02512
160,2014,6,1,09:52:00,40.7747,-73.9909,B02512
161,2014,6,1,09:53:00,40.7828,-73.9795,B02512
162,2014,6,1,09:54:00,40.7257,-73.9844,B02512
163,2014,6,1,09:54:00,40.7211,-74.0052,B02512
164,2014,6,1,09:56:00,40.7219,-74.0041,B02512
165,2014,6,1,09:56:00,40.6713,-73.9568,B02512
166,2014,6,1,09:57:00,40.738,-73.9867,B02512
167,2014,6,1,09:57:00,40.7374,-74.0039,B02512
168,2014,6,1,10:01:00,40.7161,-74.0022,B02512
169,2014,6,1,10:04:00,40.7789,-73.956,B02512
170,2014,6,1,10:05:00,40.7591,-73.9942,B02512
171,2014,6,1,10:10:00,40.7312,-73.9858,B02512
172,2014,6,1,10:12:00,40.6241,-73.5984,B02512
173,2014,6,1,10:13:00,40.7219,-74.004,B02512
174,2014,6,1,10:14:00,40.7646,-73.9836,B02512
175,2014,6,1,10:18:00,40.627,-73.7322,B02512
176,2014,6,1,10:23:00,40.774,-73.8727,B02512
177,2014,6,1,10:24:00,40.7627,-73.9721,B02512
178,2014,6,1,10:25:00,40.6446,-73.9624,B02512
179,2014,6,1,10:25:00,40.7269,-73.9782,B02512
180,2014,6,1,10:29:00,40.7419,-74.0038,B02512
181,2014,6,1,10:29:00,40.7075,-74.0031,B02512
182,2014,6,1,10:29:00,40.7373,-73.9869,B02512
183,2014,6,1,10:31:00,40.7435,-73.9981,B02512
184,2014,6,1,10:33:00,40.6883,-73.9658,B02512
185,2014,6,1,10:36:00,40.7675,-73.9685,B02512
186,2014,6,1,10:36:00,40.69,-73.9503,B02512
187,2014,6,1,10:37:00,40.7628,-73.958,B02512
188,2014,6,1,10:37:00,40.7472,-73.9855,B02512
189,2014,6,1,10:42:00,40.7223,-74.0024,B02512
190,2014,6,1,10:43:00,40.7739,-73.8726,B02512
191,2014,6,1,10:45:00,40.6294,-73.9769,B02512
192,2014,6,1,10:45:00,40.8042,-73.9418,B02512
193,2014,6,1,10:47:00,40.7366,-73.9889,B02512
194,2014,6,1,10:48:00,40.8686,-73.4457,B02512
195,2014,6,1,10:49:00,40.7715,-73.9898,B02512
196,2014,6,1,10:51:00,40.7376,-74.0093,B02512
197,2014,6,1,10:52:00,40.7191,-74.0027,B02512
198,2014,6,1,10:57:00,40.78,-73.9829,B02512
199,2014,6,1,10:57:00,40.7258,-74.0056,B02512
200,2014,6,1,10:59:00,40.7546,-73.9696,B02512
201,2014,6,1,10:59:00,40.7156,-74.0059,B02512
202,2014,6,1,11:00:00,40.6377,-73.926,B02512
203,2014,6,1,11:07:00,40.7747,-73.9577,B02512
204,2014,6,1,11:08:00,40.756,-73.9944,B02512
205,2014,6,1,11:11:00,40.8637,-73.9234,B02512
206,2014,6,1,11:13:00,40.7388,-74.009,B02512
207,2014,6,1,11:13:00,40.709,-74.0171,B02512
208,2014,6,1,11:14:00,40.7384,-73.9961,B02512
209,2014,6,1,11:15:00,40.7403,-73.9841,B02512
210,2014,6,1,11:16:00,40.7236,-73.9892,B02512
211,2014,6,1,11:18:00,40.7613,-73.8269,B02512
212,2014,6,1,11:22:00,40.7767,-73.9512,B02512
213,2014,6,1,11:23:00,40.7546,-73.9718,B02512
214,2014,6,1,11:28:00,40.7289,-73.7156,B02512
215,2014,6,1,11:28:00,40.7447,-73.9567,B02512
216,2014,6,1,11:29:00,40.6913,-73.9844,B02512
217,2014,6,1,11:30:00,40.7794,-73.9526,B02512
218,2014,6,1,11:30:00,40.7435,-73.977,B02512
219,2014,6,1,11:31:00,40.6484,-73.7825,B02512
220,2014,6,1,11:32:00,40.7207,-73.9972,B02512
221,2014,6,1,11:32:00,40.7824,-73.9814,B02512
222,2014,6,1,11:32:00,40.7119,-73.7773,B02512
223,2014,6,1,11:33:00,40.7352,-73.9914,B02512
224,2014,6,1,11:34:00,40.6701,-73.9359,B02512
225,2014,6,1,11:36:00,40.7607,-73.9685,B02512
226,2014,6,1,11:36:00,40.7601,-73.9799,B02512
227,2014,6,1,11:36:00,40.7549,-73.9687,B02512
228,2014,6,1,11:38:00,40.746,-74.0076,B02512
229,2014,6,1,11:39:00,40.7356,-74.0028,B02512
230,2014,6,1,11:39:00,40.7197,-74.0001,B02512
231,2014,6,1,11:40:00,40.6688,-73.9276,B02512
232,2014,6,1,11:40:00,40.7396,-73.9289,B02512
233,2014,6,1,11:40:00,40.7396,-73.9289,B02512
234,2014,6,1,11:41:00,40.7696,-73.9808,B02512
235,2014,6,1,11:41:00,40.7348,-73.992,B02512
236,2014,6,1,11:41:00,40.7321,-74.0024,B02512
237,2014,6,1,11:42:00,40.6947,-73.9534,B02512
238,2014,6,1,11:43:00,40.6947,-74.1778,B02512
239,2014,6,1,11:43:00,40.886,-73.9072,B02512
240,2014,6,1,11:44:00,40.8059,-73.9668,B02512
241,2014,6,1,11:46:00,40.7794,-73.9506,B02512
242,2014,6,1,11:46:00,40.7678,-73.9519,B02512
243,2014,6,1,11:48:00,40.7748,-73.9881,B02512
244,2014,6,1,11:49:00,40.7699,-73.994,B02512
245,2014,6,1,11:50:00,40.6846,-73.9983,B02512
246,2014,6,1,11:50:00,40.6794,-73.9293,B02512
247,2014,6,1,11:51:00,40.715,-74.0027,B02512
248,2014,6,1,11:53:00,40.6918,-74.1769,B02512
249,2014,6,1,11:56:00,40.7529,-73.9685,B02512
250,2014,6,1,11:56:00,40.7402,-73.9865,B02512
251,2014,6,1,11:57:00,40.7156,-74.0066,B02512
252,2014,6,1,11:58:00,40.7201,-74.0108,B02512
253,2014,6,1,12:01:00,40.7187,-73.9908,B02512
254,2014,6,1,12:01:00,40.7696,-73.9603,B02512
255,2014,6,1,12:01:00,40.6657,-73.9425,B02512
256,2014,6,1,12:03:00,40.7274,-73.9863,B02512
257,2014,6,1,12:03:00,40.6704,-73.9271,B02512
258,2014,6,1,12:04:00,40.6647,-73.7508,B02512
259,2014,6,1,12:05:00,40.7648,-73.9823,B02512
260,2014,6,1,12:07:00,40.7702,-73.9576,B02512
261,2014,6,1,12:07:00,40.7773,-73.986,B02512
262,2014,6,1,12:09:00,40.7515,-73.9781,B02512
263,2014,6,1,12:10:00,40.6984,-73.9011,B02512
264,2014,6,1,12:11:00,40.7376,-73.9966,B02512
265,2014,6,1,12:13:00,40.7744,-73.9615,B02512
266,2014,6,1,12:13:00,40.745,-73.9762,B02512
267,2014,6,1,12:14:00,40.6921,-73.9851,B02512
268,2014,6,1,12:15:00,40.7714,-73.8661,B02512
269,2014,6,1,12:16:00,40.7455,-73.993,B02512
270,2014,6,1,12:20:00,40.7912,-73.965,B02512
271,2014,6,1,12:21:00,40.7194,-74.0065,B02512
272,2014,6,1,12:22:00,40.7472,-73.9732,B02512
273,2014,6,1,12:24:00,40.744,-73.9837,B02512
274,2014,6,1,12:25:00,40.7553,-73.9731,B02512
275,2014,6,1,12:26:00,40.7068,-73.9885,B02512
276,2014,6,1,12:28:00,40.7137,-74.012,B02512
277,2014,6,1,12:31:00,40.7348,-74.1649,B02512
278,2014,6,1,12:32:00,40.7739,-73.9549,B02512
279,2014,6,1,12:32:00,40.6465,-73.7898,B02512
280,2014,6,1,12:32:00,40.6465,-73.7898,B02512
281,2014,6,1,12:32:00,40.7741,-73.8722,B02512
282,2014,6,1,12:33:00,40.7058,-74.0094,B02512
283,2014,6,1,12:33:00,40.7716,-73.9048,B02512
284,2014,6,1,12:33:00,40.783,-73.98,B02512
285,2014,6,1,12:34:00,40.7461,-73.9052,B02512
286,2014,6,1,12:35:00,40.7736,-73.962,B02512
287,2014,6,1,12:37:00,40.6953,-73.7822,B02512
288,2014,6,1,12:38:00,40.6721,-73.9854,B02512
289,2014,6,1,12:38:00,40.724,-73.9923,B02512
290,2014,6,1,12:39:00,40.7699,-73.8645,B02512
291,2014,6,1,12:39:00,40.7388,-74.0088,B02512
292,2014,6,1,12:40:00,40.6469,-73.7896,B02512
293,2014,6,1,12:42:00,40.726,-74.0013,B02512
294,2014,6,1,12:42:00,40.7229,-73.9589,B02512
295,2014,6,1,12:44:00,40.7168,-74.0148,B02512
296,2014,6,1,12:46:00,40.7791,-73.9827,B02512
297,2014,6,1,12:48:00,40.6831,-73.9579,B02512
298,2014,6,1,12:49:00,40.6457,-73.7768,B02512
299,2014,6,1,12:53:00,40.7748,-73.9911,B02512
300,2014,6,1,12:55:00,40.7305,-74.0343,B02512
301,2014,6,1,12:55:00,40.7356,-74.0033,B02512
302,2014,6,1,12:55:00,40.646,-73.7768,B02512
303,2014,6,1,12:55:00,40.7031,-73.9849,B02512
304,2014,6,1,13:00:00,40.7559,-73.9821,B02512
305,2014,6,1,13:01:00,40.7199,-74.0789,B02512
306,2014,6,1,13:03:00,40.7806,-73.9727,B02512
307,2014,6,1,13:03:00,40.7552,-73.9683,B02512
308,2014,6,1,13:04:00,40.7228,-73.9983,B02512
309,2014,6,1,13:04:00,40.692,-74.0007,B02512
310,2014,6,1,13:06:00,40.7619,-73.9864,B02512
311,2014,6,1,13:06:00,40.7726,-73.9159,B02512
312,2014,6,1,13:07:00,40.7248,-73.9985,B02512
313,2014,6,1,13:08:00,40.7821,-73.9577,B02512
314,2014,6,1,13:08:00,40.7237,-74.0107,B02512
315,2014,6,1,13:09:00,40.7322,-74.036,B02512
316,2014,6,1,13:09:00,40.7196,-73.9997,B02512
317,2014,6,1,13:11:00,40.7474,-73.9813,B02512
318,2014,6,1,13:11:00,40.7552,-73.9683,B02512
319,2014,6,1,13:12:00,40.7346,-73.9903,B02512
320,2014,6,1,13:15:00,40.7602,-73.987,B02512
321,2014,6,1,13:15:00,40.7741,-73.8729,B02512
322,2014,6,1,13:17:00,40.7582,-73.9601,B02512
323,2014,6,1,13:17:00,40.7243,-74.0023,B02512
324,2014,6,1,13:18:00,40.7861,-73.955,B02512
325,2014,6,1,13:18:00,40.7528,-73.9792,B02512
326,2014,6,1,13:19:00,40.7498,-73.9934,B02512
327,2014,6,1,13:21:00,40.7324,-73.9901,B02512
328,2014,6,1,13:24:00,40.6941,-73.9313,B02512
329,2014,6,1,13:25:00,40.7741,-73.8725,B02512
330,2014,6,1,13:31:00,40.74,-74.0058,B02512
331,2014,6,1,13:33:00,40.8602,-73.8824,B02512
332,2014,6,1,13:33:00,40.6432,-73.7896,B02512
333,2014,6,1,13:35:00,40.7576,-74.0005,B02512
334,2014,6,1,13:36:00,40.7452,-73.9784,B02512
335,2014,6,1,13:37:00,40.7337,-74.0022,B02512
336,2014,6,1,13:38:00,40.7329,-73.994,B02512
337,2014,6,1,13:38:00,40.6939,-73.9937,B02512
338,2014,6,1,13:38:00,40.6484,-73.7825,B02512
339,2014,6,1,13:39:00,40.7248,-74.0018,B02512
340,2014,6,1,13:42:00,40.7597,-73.9856,B02512
341,2014,6,1,13:43:00,40.7368,-73.9868,B02512
342,2014,6,1,13:43:00,40.7816,-73.9851,B02512
343,2014,6,1,13:45:00,40.7573,-73.9194,B02512
344,2014,6,1,13:46:00,40.7678,-73.9639,B02512
345,2014,6,1,13:48:00,40.6991,-73.9079,B02512
346,2014,6,1,13:49:00,40.7195,-73.9996,B02512
347,2014,6,1,13:51:00,40.7256,-74.0055,B02512
348,2014,6,1,13:54:00,40.7718,-73.9595,B02512
349,2014,6,1,13:54:00,40.765,-73.965,B02512
350,2014,6,1,13:55:00,40.7436,-73.9727,B02512
351,2014,6,1,13:55:00,40.7069,-74.0074,B02512
352,2014,6,1,13:55:00,40.7114,-74.0055,B02512
353,2014,6,1,13:56:00,40.7457,-73.9844,B02512
354,2014,6,1,13:57:00,40.7652,-73.9794,B02512
355,2014,6,1,13:57:00,40.6419,-73.7887,B02512
356,2014,6,1,13:58:00,40.7604,-73.9614,B02512
357,2014,6,1,13:58:00,40.7669,-73.9873,B02512
358,2014,6,1,14:02:00,40.7397,-73.9868,B02512
359,2014,6,1,14:02:00,40.7207,-73.9952,B02512
360,2014,6,1,14:03:00,40.765,-73.9765,B02512
361,2014,6,1,14:07:00,40.7438,-74.0063,B02512
362,2014,6,1,14:08:00,40.7275,-73.9935,B02512
363,2014,6,1,14:09:00,40.6419,-73.7887,B02512
364,2014,6,1,14:10:00,40.7671,-73.9661,B02512
365,2014,6,1,14:10:00,40.6467,-73.7901,B02512
366,2014,6,1,14:10:00,40.7257,-74.0057,B02512
367,2014,6,1,14:11:00,40.8546,-73.8884,B02512
368,2014,6,1,14:11:00,40.7708,-73.9639,B02512
369,2014,6,1,14:13:00,40.6448,-73.7824,B02512
370,2014,6,1,14:14:00,40.7607,-73.992,B02512
371,2014,6,1,14:14:00,40.7649,-73.9806,B02512
372,2014,6,1,14:19:00,40.7586,-73.9813,B02512
373,2014,6,1,14:20:00,40.7238,-74.0014,B02512
374,2014,6,1,14:20:00,40.6938,-73.9926,B02512
375,2014,6,1,14:21:00,40.7247,-73.9987,B02512
376,2014,6,1,14:21:00,40.7378,-73.9938,B02512
377,2014,6,1,14:22:00,40.7302,-73.9758,B02512
378,2014,6,1,14:23:00,40.7381,-74.0325,B02512
379,2014,6,1,14:25:00,40.7593,-73.9654,B02512
380,2014,6,1,14:27:00,40.669,-73.9773,B02512
381,2014,6,1,14:30:00,40.774,-73.8726,B02512
382,2014,6,1,14:34:00,40.7288,-73.9983,B02512
383,2014,6,1,14:34:00,40.7712,-73.9595,B02512
384,2014,6,1,14:35:00,40.7602,-73.9719,B02512
385,2014,6,1,14:35:00,40.8366,-74.1218,B02512
386,2014,6,1,14:37:00,40.6957,-73.9467,B02512
387,2014,6,1,14:38:00,40.7268,-73.9998,B02512
388,2014,6,1,14:43:00,40.6464,-73.7904,B02512
389,2014,6,1,14:44:00,40.6871,-73.9852,B02512
390,2014,6,1,14:44:00,40.7215,-73.9975,B02512
391,2014,6,1,14:45:00,40.6484,-73.7834,B02512
392,2014,6,1,14:45:00,40.728,-74.0019,B02512
393,2014,6,1,14:45:00,40.7393,-73.9937,B02512
394,2014,6,1,14:45:00,40.7443,-73.9992,B02512
395,2014,6,1,14:45:00,40.7596,-73.9855,B02512
396,2014,6,1,14:47:00,40.7409,-73.9935,B02512
397,2014,6,1,14:47:00,40.6877,-74.1823,B02512
398,2014,6,1,14:49:00,40.7341,-74.0096,B02512
399,2014,6,1,14:51:00,40.7659,-73.9692,B02512
400,2014,6,1,14:52:00,40.6449,-73.7824,B02512
401,2014,6,1,14:55:00,40.6468,-73.7893,B02512
402,2014,6,1,14:55:00,40.695,-74.1785,B02512
403,2014,6,1,14:58:00,40.7416,-73.9895,B02512
404,2014,6,1,14:59:00,40.7803,-73.957,B02512
405,2014,6,1,15:02:00,40.831,-73.9268,B02512
406,2014,6,1,15:02:00,40.7166,-74.0145,B02512
407,2014,6,1,15:03:00,40.6567,-73.9194,B02512
408,2014,6,1,15:05:00,40.7318,-73.9854,B02512
409,2014,6,1,15:06:00,40.7054,-74.0172,B02512
410,2014,6,1,15:06:00,40.7296,-73.9869,B02512
411,2014,6,1,15:07:00,40.6385,-73.9606,B02512
412,2014,6,1,15:07:00,40.7568,-73.9838,B02512
413,2014,6,1,15:07:00,40.8889,-73.8924,B02512
414,2014,6,1,15:07:00,40.6445,-73.7817,B02512
415,2014,6,1,15:08:00,40.7636,-73.9714,B02512
416,2014,6,1,15:11:00,40.7257,-74.0058,B02512
417,2014,6,1,15:13:00,40.7411,-74.0081,B02512
418,2014,6,1,15:13:00,40.7875,-73.9774,B02512
419,2014,6,1,15:13:00,40.6734,-73.9828,B02512
420,2014,6,1,15:14:00,40.6877,-74.1813,B02512
421,2014,6,1,15:16:00,40.7257,-74.0057,B02512
422,2014,6,1,15:19:00,40.7613,-73.9876,B02512
423,2014,6,1,15:20:00,40.6701,-73.9674,B02512
424,2014,6,1,15:20:00,40.774,-73.8726,B02512
425,2014,6,1,15:20:00,40.7854,-73.9803,B02512
426,2014,6,1,15:21:00,40.777,-73.9231,B02512
427,2014,6,1,15:21:00,40.673,-73.9783,B02512
428,2014,6,1,15:22:00,40.751,-73.9942,B02512
429,2014,6,1,15:22:00,40.7431,-74.155,B02512
430,2014,6,1,15:23:00,40.7494,-73.9175,B02512
431,2014,6,1,15:24:00,40.7747,-73.9611,B02512
432,2014,6,1,15:25:00,40.7451,-73.991,B02512
433,2014,6,1,15:25:00,40.7452,-73.9948,B02512
434,2014,6,1,15:27:00,40.7292,-73.989,B02512
435,2014,6,1,15:29:00,40.6465,-73.7904,B02512
436,2014,6,1,15:30:00,40.7198,-74.0068,B02512
437,2014,6,1,15:30:00,40.7906,-73.9749,B02512
438,2014,6,1,15:32:00,40.7054,-74.0078,B02512
439,2014,6,1,15:32:00,40.7504,-73.9947,B02512
440,2014,6,1,15:33:00,40.7326,-73.9935,B02512
441,2014,6,1,15:33:00,40.769,-73.982,B02512
442,2014,6,1,15:34:00,40.7733,-73.9449,B02512
443,2014,6,1,15:35:00,40.736,-74.0007,B02512
444,2014,6,1,15:36:00,40.7217,-74.0024,B02512
445,2014,6,1,15:36:00,40.6467,-73.7893,B02512
446,2014,6,1,15:37:00,40.7245,-74.0009,B02512
447,2014,6,1,15:37:00,40.7702,-73.9672,B02512
448,2014,6,1,15:38:00,40.7507,-73.9943,B02512
449,2014,6,1,15:39:00,40.739,-74.0009,B02512
450,2014,6,1,15:40:00,40.753,-73.9932,B02512
451,2014,6,1,15:41:00,40.7649,-73.9827,B02512
452,2014,6,1,15:41:00,40.758,-73.9776,B02512
453,2014,6,1,15:45:00,40.7598,-73.996,B02512
454,2014,6,1,15:45:00,40.7774,-73.9751,B02512
455,2014,6,1,15:46:00,40.7431,-74.1555,B02512
456,2014,6,1,15:46:00,40.7421,-73.9934,B02512
457,2014,6,1,15:47:00,40.7075,-73.9231,B02512
458,2014,6,1,15:50:00,40.7582,-73.9892,B02512
459,2014,6,1,15:50:00,40.7241,-73.9818,B02512
460,2014,6,1,15:51:00,40.7544,-73.9947,B02512
461,2014,6,1,15:52:00,40.7768,-73.9616,B02512
462,2014,6,1,15:54:00,40.7634,-73.9818,B02512
463,2014,6,1,15:54:00,40.6208,-73.9565,B02512
464,2014,6,1,15:55:00,40.7701,-73.9812,B02512
465,2014,6,1,15:56:00,40.7723,-73.9786,B02512
466,2014,6,1,15:56:00,40.7357,-74.0014,B02512
467,2014,6,1,15:57:00,40.7417,-73.9937,B02512
