,Year,Month,Day,Time,Lat,Lon,Base
0,2014,7,1,00:03:00,40.7586,-73.9706,B02512
1,2014,7,1,00:05:00,40.7605,-73.9994,B02512
2,2014,7,1,00:06:00,40.732,-73.9999,B02512
3,2014,7,1,00:09:00,40.7635,-73.9793,B02512
4,2014,7,1,00:20:00,40.7204,-74.0047,B02512
5,2014,7,1,00:35:00,40.7487,-73.9869,B02512
6,2014,7,1,00:57:00,40.7444,-73.9961,B02512
7,2014,7,1,00:58:00,40.7132,-73.9492,B02512
8,2014,7,1,01:04:00,40.759,-73.973,B02512
9,2014,7,1,01:08:00,40.7601,-73.9823,B02512
10,2014,7,1,01:12:00,40.6951,-74.1784,B02512
11,2014,7,1,01:23:00,40.7203,-73.9992,B02512
12,2014,7,1,01:45:00,40.7575,-73.9721,B02512
13,2014,7,1,02:07:00,40.7471,-73.9872,B02512
14,2014,7,1,02:48:00,40.7808,-73.9565,B02512
15,2014,7,1,03:11:00,40.7624,-73.9786,B02512
16,2014,7,1,03:14:00,40.815,-73.9095,B02512
17,2014,7,1,03:20:00,40.7498,-73.9813,B02512
18,2014,7,1,03:28:00,40.7623,-73.9797,B02512
19,2014,7,1,03:38:00,40.7274,-73.9904,B02512
20,2014,7,1,03:41:00,40.9131,-73.8969,B02512
21,2014,7,1,03:53:00,40.8048,-73.957,B02512
22,2014,7,1,04:01:00,40.7861,-74.0088,B02512
23,2014,7,1,04:09:00,40.7203,-73.9928,B02512
24,2014,7,1,04:21:00,40.7679,-73.9918,B02512
25,2014,7,1,04:47:00,40.6879,-74.1816,B02512
26,2014,7,1,04:52:00,40.7608,-73.9988,B02512
27,2014,7,1,05:03:00,40.6879,-74.1815,B02512
28,2014,7,1,05:07:00,40.7134,-73.9928,B02512
29,2014,7,1,05:12:00,40.7758,-73.9837,B02512
30,2014,7,1,05:13:00,40.645,-73.7819,B02512
31,2014,7,1,05:22:00,40.7489,-73.9874,B02512
32,2014,7,1,05:26:00,40.7484,-73.9785,B02512
33,2014,7,1,05:36:00,40.7676,-73.9825,B02512
34,2014,7,1,05:39:00,40.7791,-73.9826,B02512
35,2014,7,1,05:41:00,40.7867,-73.9795,B02512
36,2014,7,1,05:49:00,40.7356,-74.003,B02512
37,2014,7,1,05:58:00,40.6459,-73.7767,B02512
38,2014,7,1,06:07:00,40.7664,-73.9782,B02512
39,2014,7,1,06:08:00,40.6451,-73.7826,B02512
40,2014,7,1,06:08:00,40.7758,-73.9899,B02512
41,2014,7,1,06:10:00,40.7742,-73.9632,B02512
42,2014,7,1,06:11:00,40.7731,-73.9665,B02512
43,2014,7,1,06:18:00,40.7745,-73.9796,B02512
44,2014,7,1,06:20:00,40.7402,-73.9882,B02512
45,2014,7,1,06:22:00,40.7443,-73.9918,B02512
46,2014,7,1,06:25:00,40.7607,-73.999,B02512
47,2014,7,1,06:25:00,40.7186,-73.9822,B02512
48,2014,7,1,06:28:00,40.7239,-74.0095,B02512
49,2014,7,1,06:30:00,40.8517,-74.0139,B02512
50,2014,7,1,06:30:00,40.7342,-74.0096,B02512
51,2014,7,1,06:33:00,40.7567,-73.9926,B02512
52,2014,7,1,06:33:00,40.7141,-74.0095,B02512
53,2014,7,1,06:39:00,40.7228,-73.9829,B02512
54,2014,7,1,06:39:00,40.6939,-73.9828,B02512
55,2014,7,1,06:40:00,40.7415,-73.9023,B02512
56,2014,7,1,06:42:00,40.7665,-73.9912,B02512
57,2014,7,1,06:45:00,40.7933,-73.9745,B02512
58,2014,7,1,06:50:00,40.7049,-74.0068,B02512
59,2014,7,1,06:51:00,40.6203,-73.9613,B02512
60,2014,7,1,06:51:00,40.7438,-74.0063,B02512
61,2014,7,1,06:53:00,40.7386,-73.9773,B02512
62,2014,7,1,06:54:00,40.7708,-73.8658,B02512
63,2014,7,1,06:54:00,40.724,-74.0108,B02512
64,2014,7,1,06:54:00,40.7328,-73.975,B02512
65,2014,7,1,06:56:00,40.7227,-74.0035,B02512
66,2014,7,1,06:56:00,40.7309,-74.0057,B02512
67,2014,7,1,06:57:00,40.6892,-74.179,B02512
68,2014,7,1,06:58:00,40.7769,-73.952,B02512
69,2014,7,1,06:58:00,40.7562,-73.9913,B02512
70,2014,7,1,06:59:00,40.7466,-73.9957,B02512
71,2014,7,1,07:05:00,40.7531,-74.0039,B02512
72,2014,7,1,07:06:00,40.766,-73.9593,B02512
73,2014,7,1,07:07:00,40.6864,-73.9876,B02512
74,2014,7,1,07:07:00,40.7287,-73.9946,B02512
75,2014,7,1,07:09:00,40.7222,-74.0028,B02512
76,2014,7,1,07:09:00,40.7484,-73.9768,B02512
77,2014,7,1,07:09:00,40.7484,-73.9768,B02512
78,2014,7,1,07:10:00,40.7591,-73.9959,B02512
79,2014,7,1,07:12:00,40.7395,-73.9952,B02512
80,2014,7,1,07:13:00,40.7434,-73.9742,B02512
81,2014,7,1,07:13:00,40.743,-73.9794,B02512
82,2014,7,1,07:13:00,40.7259,-74.0083,B02512
83,2014,7,1,07:17:00,40.7266,-73.9833,B02512
84,2014,7,1,07:18:00,40.7502,-73.9738,B02512
85,2014,7,1,07:19:00,40.6471,-73.7887,B02512
86,2014,7,1,07:20:00,40.7531,-73.9749,B02512
87,2014,7,1,07:24:00,40.7715,-73.9486,B02512
88,2014,7,1,07:24:00,40.7204,-73.9945,B02512
89,2014,7,1,07:26:00,40.7777,-73.9885,B02512
90,2014,7,1,07:27:00,40.7024,-74.0127,B02512
91,2014,7,1,07:27:00,40.717,-74.0119,B02512
92,2014,7,1,07:28:00,40.7897,-73.9793,B02512
93,2014,7,1,07:30:00,40.7369,-73.9888,B02512
94,2014,7,1,07:33:00,40.7844,-73.9553,B02512
95,2014,7,1,07:33:00,40.6814,-74.0082,B02512
96,2014,7,1,07:33:00,40.8527,-74.012,B02512
97,2014,7,1,07:34:00,40.7438,-73.9888,B02512
98,2014,7,1,07:34:00,40.7181,-73.9894,B02512
99,2014,7,1,07:34:00,40.7673,-73.9862,B02512
100,2014,7,1,07:38:00,40.7853,-73.9538,B02512
101,2014,7,1,07:38:00,40.7691,-73.96,B02512
102,2014,7,1,07:38:00,40.7367,-73.9789,B02512
103,2014,7,1,07:39:00,40.755,-73.9765,B02512
104,2014,7,1,07:39:00,40.7782,-73.959,B02512
105,2014,7,1,07:40:00,40.7232,-74.0025,B02512
106,2014,7,1,07:41:00,40.7347,-74.0005,B02512
107,2014,7,1,07:41:00,40.7588,-73.9861,B02512
108,2014,7,1,07:42:00,40.7225,-74.0053,B02512
109,2014,7,1,07:42:00,40.759,-73.9858,B02512
110,2014,7,1,07:42:00,40.7285,-73.9855,B02512
111,2014,7,1,07:44:00,40.7462,-73.9835,B02512
112,2014,7,1,07:44:00,40.7434,-73.9935,B02512
113,2014,7,1,07:45:00,40.7779,-73.9786,B02512
114,2014,7,1,07:45:00,40.7378,-74.0082,B02512
115,2014,7,1,07:49:00,40.7677,-73.9915,B02512
116,2014,7,1,07:49:00,40.7299,-73.9884,B02512
117,2014,7,1,07:50:00,40.7715,-73.9472,B02512
118,2014,7,1,07:50:00,40.7436,-74.006,B02512
119,2014,7,1,07:52:00,40.7673,-73.9536,B02512
120,2014,7,1,07:55:00,40.7976,-73.9708,B02512
121,2014,7,1,08:00:00,40.7445,-73.9948,B02512
122,2014,7,1,08:01:00,40.7844,-73.9486,B02512
123,2014,7,1,08:02:00,40.7836,-73.9709,B02512
124,2014,7,1,08:03:00,40.7469,-73.9926,B02512
125,2014,7,1,08:03:00,40.7254,-74.0054,B02512
126,2014,7,1,08:04:00,40.7597,-73.9803,B02512
127,2014,7,1,08:05:00,40.724,-73.9878,B02512
128,2014,7,1,08:05:00,40.724,-73.9878,B02512
129,2014,7,1,08:08:00,40.7243,-73.9854,B02512
130,2014,7,1,08:09:00,40.715,-74.0158,B02512
131,2014,7,1,08:10:00,40.7825,-73.9729,B02512
132,2014,7,1,08:10:00,40.7404,-73.9794,B02512
133,2014,7,1,08:11:00,40.7874,-73.9704,B02512
134,2014,7,1,08:12:00,40.6603,-73.9603,B02512
135,2014,7,1,08:13:00,40.7237,-73.9854,B02512
136,2014,7,1,08:16:00,40.7439,-74.0063,B02512
137,2014,7,1,08:17:00,40.7334,-74.0047,B02512
138,2014,7,1,08:17:00,40.7474,-73.9767,B02512
139,2014,7,1,08:17:00,40.7652,-73.9615,B02512
140,2014,7,1,08:17:00,40.7219,-74.0118,B02512
141,2014,7,1,08:21:00,40.7513,-73.9762,B02512
142,2014,7,1,08:23:00,40.7302,-73.9796,B02512
143,2014,7,1,08:26:00,40.7411,-73.9935,B02512
144,2014,7,1,08:27:00,40.7828,-73.9532,B02512
145,2014,7,1,08:27:00,40.7325,-73.9969,B02512
146,2014,7,1,08:27:00,40.7557,-73.9736,B02512
147,2014,7,1,08:27:00,40.7557,-73.9736,B02512
148,2014,7,1,08:30:00,40.7442,-73.989,B02512
149,2014,7,1,08:30:00,40.7336,-73.9762,B02512
150,2014,7,1,08:31:00,40.7501,-73.9911,B02512
151,2014,7,1,08:34:00,40.7439,-73.989,B02512
152,2014,7,1,08:36:00,40.7405,-73.9982,B02512
153,2014,7,1,08:37:00,40.707,-74.0045,B02512
154,2014,7,1,08:37:00,40.7252,-73.9991,B02512
155,2014,7,1,08:39:00,40.7313,-74.0101,B02512
156,2014,7,1,08:39:00,40.7265,-74.0068,B02512
157,2014,7,1,08:40:00,40.7214,-73.9988,B02512
158,2014,7,1,08:41:00,40.7715,-73.9886,B02512
159,2014,7,1,08:42:00,40.8073,-74.2178,B02512
160,2014,7,1,08:47:00,40.7466,-73.9845,B02512
161,2014,7,1,08:49:00,40.7593,-73.9749,B02512
162,2014,7,1,08:56:00,40.781,-73.9858,B02512
163,2014,7,1,08:57:00,40.7681,-73.9915,B02512
164,2014,7,1,08:57:00,40.7286,-73.9994,B02512
165,2014,7,1,09:01:00,40.7865,-73.9688,B02512
166,2014,7,1,09:02:00,40.7209,-73.9566,B02512
167,2014,7,1,09:04:00,40.7261,-74.0058,B02512
168,2014,7,1,09:05:00,40.7267,-73.9995,B02512
169,2014,7,1,09:07:00,40.7313,-73.9824,B02512
170,2014,7,1,09:08:00,40.7758,-73.9583,B02512
171,2014,7,1,09:08:00,40.714,-74.0145,B02512
172,2014,7,1,09:12:00,40.719,-73.989,B02512
173,2014,7,1,09:13:00,40.7697,-73.9805,B02512
174,2014,7,1,09:14:00,40.7522,-73.9777,B02512
175,2014,7,1,09:14:00,40.7655,-73.9612,B02512
176,2014,7,1,09:17:00,40.795,-73.9735,B02512
177,2014,7,1,09:17:00,40.7344,-73.9977,B02512
178,2014,7,1,09:19:00,40.7366,-73.997,B02512
179,2014,7,1,09:20:00,40.7582,-73.9871,B02512
180,2014,7,1,09:20:00,40.7582,-73.9871,B02512
181,2014,7,1,09:22:00,40.7301,-73.9855,B02512
182,2014,7,1,09:23:00,40.7599,-73.9746,B02512
183,2014,7,1,09:25:00,40.7624,-73.9783,B02512
184,2014,7,1,09:27:00,40.7363,-74.0076,B02512
185,2014,7,1,09:29:00,40.8057,-73.2931,B02512
186,2014,7,1,09:30:00,40.7614,-73.9677,B02512
187,2014,7,1,09:33:00,40.7389,-74.0087,B02512
188,2014,7,1,09:33:00,40.6912,-74.1779,B02512
189,2014,7,1,09:34:00,40.7612,-73.9713,B02512
190,2014,7,1,09:35:00,40.7217,-74.006,B02512
191,2014,7,1,09:36:00,40.7902,-73.9731,B02512
192,2014,7,1,09:36:00,40.7609,-73.98,B02512
193,2014,7,1,09:37:00,40.7576,-73.9789,B02512
194,2014,7,1,09:38:00,40.771,-73.8661,B02512
195,2014,7,1,09:40:00,40.6639,-73.9455,B02512
196,2014,7,1,09:44:00,40.744,-73.9839,B02512
197,2014,7,1,09:45:00,40.7386,-73.9977,B02512
198,2014,7,1,09:46:00,40.7563,-73.9246,B02512
199,2014,7,1,09:49:00,40.7465,-74.0082,B02512
200,2014,7,1,09:50:00,40.7352,-74.1649,B02512
201,2014,7,1,09:52:00,40.7275,-73.9905,B02512
202,2014,7,1,09:54:00,40.7141,-74.0094,B02512
203,2014,7,1,09:54:00,40.7708,-73.8657,B02512
204,2014,7,1,09:55:00,40.7605,-73.9912,B02512
205,2014,7,1,09:56:00,40.7509,-73.9934,B02512
206,2014,7,1,10:00:00,40.753,-74.004,B02512
207,2014,7,1,10:00:00,40.7215,-73.9583,B02512
208,2014,7,1,10:01:00,40.6911,-73.9076,B02512
209,2014,7,1,10:05:00,40.7698,-73.9817,B02512
210,2014,7,1,10:06:00,40.7609,-73.9756,B02512
211,2014,7,1,10:12:00,40.7544,-73.9694,B02512
212,2014,7,1,10:14:00,40.7752,-73.965,B02512
213,2014,7,1,10:15:00,40.7372,-73.9884,B02512
214,2014,7,1,10:17:00,40.8021,-73.9694,B02512
215,2014,7,1,10:19:00,40.7514,-73.9752,B02512
216,2014,7,1,10:20:00,40.7356,-74.0037,B02512
217,2014,7,1,10:21:00,40.7263,-73.9993,B02512
218,2014,7,1,10:24:00,40.7807,-73.9557,B02512
219,2014,7,1,10:24:00,40.7712,-73.9662,B02512
220,2014,7,1,10:25:00,40.7537,-73.9787,B02512
221,2014,7,1,10:26:00,40.7413,-73.9847,B02512
222,2014,7,1,10:27:00,40.7481,-73.9926,B02512
223,2014,7,1,10:30:00,40.7629,-73.966,B02512
224,2014,7,1,10:33:00,40.7886,-73.9669,B02512
225,2014,7,1,10:37:00,40.7177,-73.9965,B02512
226,2014,7,1,10:38:00,40.7467,-73.9728,B02512
227,2014,7,1,10:39:00,40.6462,-73.7899,B02512
228,2014,7,1,10:39:00,40.7226,-73.9977,B02512
229,2014,7,1,10:40:00,40.7658,-73.9834,B02512
230,2014,7,1,10:43:00,40.744,-73.9879,B02512
231,2014,7,1,10:44:00,40.757,-73.974,B02512
232,2014,7,1,10:45:00,40.7425,-73.9959,B02512
233,2014,7,1,10:45:00,40.7352,-74.0015,B02512
234,2014,7,1,10:46:00,40.7655,-73.97,B02512
235,2014,7,1,10:48:00,40.7519,-73.9709,B02512
236,2014,7,1,10:50:00,40.6468,-73.7905,B02512
237,2014,7,1,10:51:00,40.7691,-73.981,B02512
238,2014,7,1,10:51:00,40.7191,-74.0052,B02512
239,2014,7,1,10:53:00,40.725,-73.996,B02512
240,2014,7,1,10:53:00,40.746,-73.9999,B02512
241,2014,7,1,10:53:00,40.7343,-73.9949,B02512
242,2014,7,1,10:54:00,40.7198,-73.9943,B02512
243,2014,7,1,10:54:00,40.6472,-74.0001,B02512
244,2014,7,1,10:55:00,40.7437,-73.9926,B02512
245,2014,7,1,10:56:00,40.55,-74.4099,B02512
246,2014,7,1,10:56:00,40.7547,-73.9837,B02512
247,2014,7,1,10:56:00,40.7582,-73.9897,B02512
248,2014,7,1,10:58:00,40.7744,-73.9821,B02512
249,2014,7,1,11:00:00,40.7571,-73.9744,B02512
250,2014,7,1,11:00:00,40.8584,-73.9346,B02512
251,2014,7,1,11:03:00,40.7582,-73.9653,B02512
252,2014,7,1,11:03:00,40.721,-74.0084,B02512
253,2014,7,1,11:04:00,40.7559,-73.9833,B02512
254,2014,7,1,11:06:00,40.7512,-73.9754,B02512
255,2014,7,1,11:07:00,40.7174,-73.9984,B02512
256,2014,7,1,11:11:00,40.7674,-73.9551,B02512
257,2014,7,1,11:13:00,40.7781,-73.9748,B02512
258,2014,7,1,11:15:00,40.7238,-74.0106,B02512
259,2014,7,1,11:16:00,40.7771,-73.9779,B02512
260,2014,7,1,11:18:00,40.7507,-73.987,B02512
261,2014,7,1,11:19:00,40.7661,-73.9697,B02512
262,2014,7,1,11:19:00,40.7627,-73.9967,B02512
263,2014,7,1,11:22:00,40.7272,-73.9899,B02512
264,2014,7,1,11:24:00,40.7587,-73.979,B02512
265,2014,7,1,11:24:00,40.7594,-73.9677,B02512
266,2014,7,1,11:28:00,40.7199,-74.0033,B02512
267,2014,7,1,11:28:00,40.7192,-73.9483,B02512
268,2014,7,1,11:29:00,40.7759,-73.9586,B02512
269,2014,7,1,11:29:00,40.773,-73.9644,B02512
270,2014,7,1,11:30:00,40.7205,-73.9632,B02512
271,2014,7,1,11:31:00,40.7648,-73.9959,B02512
272,2014,7,1,11:33:00,40.7376,-74.0058,B02512
273,2014,7,1,11:33:00,40.7402,-73.9823,B02512
274,2014,7,1,11:33:00,40.7666,-73.9539,B02512
275,2014,7,1,11:34:00,40.7593,-73.9648,B02512
276,2014,7,1,11:35:00,40.7697,-73.9819,B02512
277,2014,7,1,11:36:00,40.7332,-73.9934,B02512
278,2014,7,1,11:37:00,40.78,-73.9733,B02512
279,2014,7,1,11:38:00,40.7188,-74.0105,B02512
280,2014,7,1,11:40:00,40.7263,-74.0002,B02512
281,2014,7,1,11:40:00,40.7616,-73.9733,B02512
282,2014,7,1,11:43:00,40.7298,-73.9969,B02512
283,2014,7,1,11:43:00,40.7615,-73.9661,B02512
284,2014,7,1,11:43:00,40.7718,-73.9827,B02512
285,2014,7,1,11:45:00,40.9467,-73.9807,B02512
286,2014,7,1,11:47:00,40.808,-73.9638,B02512
287,2014,7,1,11:48:00,40.748,-73.972,B02512
288,2014,7,1,11:49:00,40.7376,-74.0067,B02512
289,2014,7,1,11:49:00,40.7565,-73.9898,B02512
290,2014,7,1,11:51:00,40.7666,-73.9885,B02512
291,2014,7,1,11:56:00,40.7112,-74.0059,B02512
292,2014,7,1,11:56:00,40.6808,-73.9633,B02512
293,2014,7,1,11:56:00,40.7467,-74.0049,B02512
294,2014,7,1,11:57:00,40.7048,-74.1819,B02512
295,2014,7,1,11:59:00,40.7748,-73.9605,B02512
296,2014,7,1,12:01:00,40.7218,-74.0098,B02512
297,2014,7,1,12:04:00,40.7716,-73.9563,B02512
298,2014,7,1,12:05:00,40.728,-74.0072,B02512
299,2014,7,1,12:05:00,40.7325,-74.0037,B02512
300,2014,7,1,12:07:00,40.7355,-73.9882,B02512
301,2014,7,1,12:09:00,40.7052,-73.7252,B02512
302,2014,7,1,12:09:00,40.9354,-73.8988,B02512
303,2014,7,1,12:09:00,40.6447,-73.782,B02512
304,2014,7,1,12:09:00,40.7469,-73.9847,B02512
305,2014,7,1,12:10:00,40.6672,-73.632,B02512
306,2014,7,1,12:10:00,40.7653,-73.9639,B02512
307,2014,7,1,12:13:00,40.7577,-73.986,B02512
308,2014,7,1,12:14:00,40.7155,-73.9972,B02512
309,2014,7,1,12:17:00,40.7672,-73.988,B02512
310,2014,7,1,12:17:00,40.767,-73.9876,B02512
311,2014,7,1,12:19:00,40.7647,-73.9805,B02512
312,2014,7,1,12:19:00,40.7394,-74.0065,B02512
313,2014,7,1,12:21:00,40.7578,-73.9618,B02512
314,2014,7,1,12:21:00,40.7865,-73.9503,B02512
315,2014,7,1,12:24:00,40.7709,-73.8659,B02512
316,2014,7,1,12:27:00,40.7681,-73.9833,B02512
317,2014,7,1,12:27:00,40.6437,-73.79,B02512
318,2014,7,1,12:28:00,40.7696,-73.864,B02512
319,2014,7,1,12:29:00,40.7457,-73.9938,B02512
320,2014,7,1,12:32:00,40.7247,-73.9576,B02512
321,2014,7,1,12:33:00,40.6938,-73.9925,B02512
322,2014,7,1,12:34:00,40.6894,-74.1792,B02512
323,2014,7,1,12:36:00,40.7632,-73.9739,B02512
324,2014,7,1,12:38:00,40.7629,-73.9796,B02512
325,2014,7,1,12:38:00,40.7626,-73.9751,B02512
326,2014,7,1,12:39:00,40.7562,-73.9789,B02512
327,2014,7,1,12:40:00,40.8487,-74.0229,B02512
328,2014,7,1,12:41:00,40.7752,-73.9594,B02512
329,2014,7,1,12:45:00,40.7642,-73.9767,B02512
330,2014,7,1,12:47:00,40.6446,-73.782,B02512
331,2014,7,1,12:47:00,40.7201,-74.0086,B02512
332,2014,7,1,12:48:00,40.714,-74.0078,B02512
333,2014,7,1,12:50:00,40.7639,-73.971,B02512
334,2014,7,1,12:51:00,40.7238,-74.0093,B02512
335,2014,7,1,12:55:00,40.7502,-73.9947,B02512
336,2014,7,1,12:55:00,40.7988,-73.9677,B02512
337,2014,7,1,12:56:00,40.7625,-73.9749,B02512
338,2014,7,1,12:56:00,40.7357,-74.0034,B02512
339,2014,7,1,12:56:00,40.754,-73.9341,B02512
340,2014,7,1,12:58:00,40.7252,-74.0035,B02512
341,2014,7,1,13:00:00,40.7589,-73.9791,B02512
342,2014,7,1,13:00:00,40.7476,-73.9738,B02512
343,2014,7,1,13:02:00,40.7062,-73.9288,B02512
344,2014,7,1,13:03:00,40.7373,-74.0057,B02512
345,2014,7,1,13:04:00,40.7644,-73.9805,B02512
346,2014,7,1,13:04:00,40.7177,-74.0012,B02512
347,2014,7,1,13:05:00,40.694,-74.1836,B02512
348,2014,7,1,13:08:00,40.785,-74.0061,B02512
349,2014,7,1,13:09:00,40.7405,-74.0057,B02512
350,2014,7,1,13:14:00,40.7755,-73.9842,B02512
351,2014,7,1,13:15:00,40.7752,-73.9874,B02512
352,2014,7,1,13:16:00,40.7393,-74.0081,B02512
353,2014,7,1,13:16:00,40.7243,-73.9999,B02512
354,2014,7,1,13:18:00,40.7314,-73.9927,B02512
355,2014,7,1,13:19:00,40.7554,-73.9866,B02512
356,2014,7,1,13:19:00,40.7607,-73.9757,B02512
357,2014,7,1,13:20:00,40.7499,-73.9781,B02512
358,2014,7,1,13:21:00,40.7753,-73.9904,B02512
359,2014,7,1,13:25:00,40.7166,-73.9973,B02512
360,2014,7,1,13:27:00,40.7402,-74.0059,B02512
361,2014,7,1,13:28:00,40.7201,-74.0085,B02512
362,2014,7,1,13:28:00,40.7317,-74.0011,B02512
363,2014,7,1,13:29:00,40.7354,-74.0005,B02512
364,2014,7,1,13:30:00,40.7647,-73.9686,B02512
365,2014,7,1,13:31:00,40.7716,-73.9608,B02512
366,2014,7,1,13:31:00,40.7715,-73.9805,B02512
367,2014,7,1,13:32:00,40.7647,-73.9707,B02512
368,2014,7,1,13:35:00,40.7372,-73.9928,B02512
369,2014,7,1,13:37:00,40.7603,-73.9683,B02512
370,2014,7,1,13:37:00,40.7559,-73.9728,B02512
371,2014,7,1,13:40:00,40.7134,-74.0111,B02512
372,2014,7,1,13:41:00,40.728,-74.0055,B02512
373,2014,7,1,13:41:00,40.7041,-74.0089,B02512
374,2014,7,1,13:41:00,40.7503,-73.9459,B02512
375,2014,7,1,13:42:00,40.7623,-73.9684,B02512
376,2014,7,1,13:43:00,40.9133,-73.7795,B02512
377,2014,7,1,13:46:00,40.7548,-73.9778,B02512
378,2014,7,1,13:46:00,40.6468,-73.7895,B02512
379,2014,7,1,13:47:00,40.7348,-73.9909,B02512
380,2014,7,1,13:47:00,40.7264,-74.0002,B02512
381,2014,7,1,13:47:00,40.9429,-73.7944,B02512
382,2014,7,1,13:48:00,40.7279,-74.0,B02512
383,2014,7,1,13:49:00,40.7559,-73.9751,B02512
384,2014,7,1,13:50:00,40.7257,-74.0057,B02512
385,2014,7,1,13:51:00,40.7406,-73.9897,B02512
386,2014,7,1,13:53:00,40.7856,-73.9702,B02512
387,2014,7,1,13:53:00,40.7507,-73.9747,B02512
388,2014,7,1,13:54:00,40.7608,-73.9993,B02512
389,2014,7,1,13:57:00,40.645,-73.7818,B02512
390,2014,7,1,13:57:00,40.589,-73.7423,B02512
391,2014,7,1,13:57:00,40.7476,-73.9826,B02512
392,2014,7,1,13:57:00,40.7618,-73.9943,B02512
393,2014,7,1,13:59:00,40.7403,-73.9948,B02512
394,2014,7,1,14:01:00,40.7414,-74.0066,B02512
395,2014,7,1,14:01:00,40.7713,-73.9593,B02512
396,2014,7,1,14:01:00,40.753,-73.9721,B02512
397,2014,7,1,14:03:00,40.7683,-73.9825,B02512
398,2014,7,1,14:06:00,40.7679,-73.9894,B02512
399,2014,7,1,14:06:00,40.7521,-73.9874,B02512
400,2014,7,1,14:08:00,40.771,-73.9508,B02512
401,2014,7,1,14:09:00,40.6953,-74.1777,B02512
402,2014,7,1,14:11:00,40.6911,-74.1779,B02512
403,2014,7,1,14:11:00,40.7346,-73.9902,B02512
404,2014,7,1,14:14:00,40.7186,-74.0342,B02512
405,2014,7,1,14:14:00,40.7186,-74.0342,B02512
406,2014,7,1,14:15:00,40.758,-73.9876,B02512
407,2014,7,1,14:16:00,40.7531,-73.8727,B02512
408,2014,7,1,14:17:00,40.7173,-74.0354,B02512
409,2014,7,1,14:20:00,40.7187,-74.0024,B02512
410,2014,7,1,14:20:00,40.7257,-74.0076,B02512
411,2014,7,1,14:21:00,40.7695,-73.9895,B02512
412,2014,7,1,14:23:00,40.7581,-73.9739,B02512
413,2014,7,1,14:23:00,40.774,-73.9573,B02512
414,2014,7,1,14:23:00,40.8166,-74.4131,B02512
415,2014,7,1,14:24:00,40.7444,-74.0066,B02512
416,2014,7,1,14:24:00,40.7259,-74.0075,B02512
417,2014,7,1,14:25:00,40.7577,-74.0006,B02512
418,2014,7,1,14:25:00,40.7642,-73.9809,B02512
419,2014,7,1,14:27:00,40.7061,-74.0095,B02512
420,2014,7,1,14:28:00,40.764,-73.9766,B02512
421,2014,7,1,14:29:00,40.7518,-73.988,B02512
422,2014,7,1,14:29:00,40.7557,-73.977,B02512
423,2014,7,1,14:30:00,40.7685,-73.8623,B02512
424,2014,7,1,14:31:00,40.7373,-74.0084,B02512
425,2014,7,1,14:31:00,40.7757,-73.9645,B02512
426,2014,7,1,14:32:00,40.7206,-74.01,B02512
427,2014,7,1,14:32:00,40.7548,-73.9997,B02512
428,2014,7,1,14:32:00,40.7724,-73.9497,B02512
429,2014,7,1,14:34:00,40.7542,-73.9762,B02512
430,2014,7,1,14:35:00,40.7281,-73.9991,B02512
431,2014,7,1,14:35:00,40.7848,-73.9538,B02512
432,2014,7,1,14:37:00,40.6449,-73.782,B02512
433,2014,7,1,14:37:00,40.7504,-73.977,B02512
434,2014,7,1,14:38:00,40.7515,-73.9868,B02512
435,2014,7,1,14:38:00,40.7275,-73.9953,B02512
436,2014,7,1,14:39:00,40.7383,-74.0032,B02512
437,2014,7,1,14:40:00,40.7457,-74.0076,B02512
438,2014,7,1,14:41:00,40.7405,-74.1718,B02512
439,2014,7,1,14:42:00,40.7583,-73.9662,B02512
440,2014,7,1,14:43:00,40.7727,-73.9614,B02512
441,2014,7,1,14:43:00,40.7909,-73.9515,B02512
442,2014,7,1,14:43:00,40.723,-73.9983,B02512
443,2014,7,1,14:44:00,40.7647,-73.9704,B02512
444,2014,7,1,14:44:00,40.7285,-74.0053,B02512
445,2014,7,1,14:44:00,40.7904,-73.9793,B02512
446,2014,7,1,14:45:00,40.7479,-74.0081,B02512
447,2014,7,1,14:49:00,40.7804,-73.976,B02512
448,2014,7,1,14:51:00,40.7857,-74.1534,B02512
449,2014,7,1,14:52:00,40.7482,-73.989,B02512
450,2014,7,1,14:53:00,40.7261,-73.9963,B02512
451,2014,7,1,14:54:00,40.7447,-73.9852,B02512
452,2014,7,1,14:55:00,40.7501,-73.9726,B02512
453,2014,7,1,14:55:00,40.7275,-73.9935,B02512
454,2014,7,1,14:55:00,40.7453,-74.0059,B02512
455,2014,7,1,14:57:00,40.7553,-73.9906,B02512
456,2014,7,1,14:59:00,40.7701,-73.9634,B02512
457,2014,7,1,15:00:00,40.6461,-73.7769,B02512
458,2014,7,1,15:00:00,40.7678,-73.9616,B02512
459,2014,7,1,15:00:00,40.7639,-73.9811,B02512
460,2014,7,1,15:01:00,40.7521,-73.9935,B02512
461,2014,7,1,15:01:00,40.7575,-73.9715,B02512
462,2014,7,1,15:03:00,40.7739,-73.8726,B02512
463,2014,7,1,15:03:00,40.7144,-74.0103,B02512
464,2014,7,1,15:04:00,40.7457,-74.0085,B02512
465,2014,7,1,15:05:00,40.7443,-73.9956,B02512
466,2014,7,1,15:05:00,40.7455,-74.0022,B02512
467,2014,7,1,15:07:00,40.7208,-73.9871,B02512
